name	length	score	pvalue	qvalue
NZ_APJX01000001.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_1c, whole genome shotgun sequence	982747	0.00132554293527031	0.925539655590589	0.961314576764492
NZ_APJX01000002.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_2c, whole genome shotgun sequence	636017	0.00120168453265246	0.9309968469561	0.961314576764492
NZ_APJX01000003.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_3c, whole genome shotgun sequence	491392	0.00124948304822127	0.929056512248363	0.961314576764492
NZ_APJX01000004.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_4c, whole genome shotgun sequence	445692	0.00126882576433048	0.928571428571429	0.961314576764492
NZ_APJX01000005.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_5c, whole genome shotgun sequence	390758	0.00160619619767804	0.914140189182634	0.961314576764492
NZ_APJX01000006.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_6c, whole genome shotgun sequence	299893	0.000603807860755612	0.961314576764492	0.961314576764492
NZ_APJX01000007.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_7c, whole genome shotgun sequence	281708	0.00104253175696718	0.939607082221683	0.961314576764492
NZ_APJX01000008.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_8c, whole genome shotgun sequence	207304	0.00258170774541919	0.877758913412564	0.961314576764492
NZ_APJX01000009.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_9c, whole genome shotgun sequence	187876	0.00111622195919465	0.934877516371574	0.961314576764492
NZ_APJX01000010.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_10c, whole genome shotgun sequence	167596	0.000726504058114259	0.954280863448945	0.961314576764492
NZ_APJX01000011.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_11c, whole genome shotgun sequence	157586	0.0035081991532661	0.85180693669658	0.961314576764492
NZ_APJX01000012.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_12c, whole genome shotgun sequence	141367	0.000855137997410202	0.9483385884065	0.961314576764492
NZ_APJX01000013.1 Desulfotignum phosphitoxidans DSM 13687 Dpo_13c, whole genome shotgun sequence	104807	0.0070759285862698	0.772738297356294	0.961314576764492
