seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
NZ_CAEE01001074.1	1	7	122	2918	0.987	0.987	1	7	122	2918	NA	NA	0	1	7	122	2918	0.987	0.0	0.0	0.0	28.6	0.0	71.4	1	dsDNAphage	linear	NZ_CAEE01001074.1||full	0.987	dsDNAphage
NZ_CAEE01001044.1	1	4	1	4160	1.0	1.0	1	4	1	4160	NA	NA	0	1	4	1	4160	1.0	0.0	0.0	0.0	100.0	0.0	0.0	4	dsDNAphage	linear	NZ_CAEE01001044.1||full	1.0	dsDNAphage
NZ_CAEE01001026.1	1	9	38	5303	0.993	0.993	1	9	38	5303	NA	NA	0	1	9	38	5303	0.993	0.0	0.0	0.0	44.4	0.0	55.6	1	dsDNAphage	linear	NZ_CAEE01001026.1||full	0.993	dsDNAphage
NZ_CAEE01001020.1	1	21	34	12780	0.987	0.987	1	21	34	12780	NA	NA	0	1	21	34	12780	0.987	0.0	4.8	0.0	47.6	0.0	47.6	3	dsDNAphage	linear	NZ_CAEE01001020.1||full	0.987	dsDNAphage
NZ_CAEE01000897.1	1	4	120	2164	0.94	0.94	1	4	120	2164	NA	NA	0	1	4	120	2164	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	NZ_CAEE01000897.1||full	0.94	ssDNA
NZ_CAEE01000886.1	1	4	2	5137	0.867	0.867	1	4	2	5137	NA	NA	0	1	4	2	5137	0.867	0.0	0.0	0.0	75.0	0.0	25.0	0	dsDNAphage	linear	NZ_CAEE01000886.1||full	0.867	dsDNAphage
NZ_CAEE01000872.1	1	7	3	4385	0.993	0.993	1	7	3	4385	NA	NA	0	1	7	3	4385	0.993	0.0	0.0	0.0	85.7	14.3	0.0	3	dsDNAphage	linear	NZ_CAEE01000872.1||full	0.993	dsDNAphage
NZ_CAEE01000827.1	1	2	2	2092	0.987	0.987	1	2	2	2092	NA	NA	0	1	2	2	2092	0.987	0.0	0.0	0.0	50.0	0.0	50.0	1	dsDNAphage	linear	NZ_CAEE01000827.1||full	0.987	dsDNAphage
NZ_CAEE01000817.1	1	3	3	2281	0.693	0.693	1	3	3	2281	NA	NA	0	1	3	3	2281	0.693	0.0	0.0	0.0	100.0	0.0	0.0	0	dsDNAphage	linear	NZ_CAEE01000817.1||full	0.693	dsDNAphage
NZ_CAEE01000814.1	1	3	245	2876	0.74	0.74	1	3	245	2876	NA	NA	0	1	3	245	2876	0.74	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	NZ_CAEE01000814.1||full	0.74	ssDNA
NZ_CAEE01000794.1	1	19	1	11901	0.667	0.667	1	19	1	11901	NA	NA	0	1	19	1	11901	0.667	0.0	5.3	0.0	26.3	0.0	68.4	0	dsDNAphage	linear	NZ_CAEE01000794.1||full	0.667	dsDNAphage
NZ_CAEE01000711.1	1	5	3	4396	0.88	0.88	1	5	3	4396	NA	NA	0	1	5	3	4396	0.88	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	NZ_CAEE01000711.1||full	0.88	dsDNAphage
NZ_CAEE01000668.1	1	17	3	7779	0.787	0.787	1	17	3	7779	NA	NA	0	1	17	3	7779	0.787	0.0	5.9	0.0	35.3	11.8	47.1	0	dsDNAphage	linear	NZ_CAEE01000668.1||full	0.787	dsDNAphage
NZ_CAEE01000666.1	1	7	1	6820	0.993	0.993	1	7	1	6820	NA	NA	0	1	7	1	6820	0.993	0.0	0.0	0.0	71.4	0.0	28.6	2	dsDNAphage	linear	NZ_CAEE01000666.1||full	0.993	dsDNAphage
NZ_CAEE01000643.1	1	5	3	3806	0.94	0.94	1	5	3	3806	NA	NA	0	1	5	3	3806	0.94	0.0	0.0	0.0	80.0	0.0	20.0	0	ssDNA	linear	NZ_CAEE01000643.1||full	0.94	ssDNA
NZ_CAEE01000641.1	1	5	3	4563	1.0	1.0	1	5	3	4563	NA	NA	0	1	5	3	4563	1.0	0.0	0.0	0.0	100.0	0.0	0.0	4	dsDNAphage	linear	NZ_CAEE01000641.1||full	1.0	dsDNAphage
NZ_CAEE01000640.1	1	3	3	2796	0.813	0.813	1	3	3	2796	NA	NA	0	1	3	3	2796	0.813	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_CAEE01000640.1||full	0.813	dsDNAphage
NZ_CAEE01000621.1	1	3	58	2327	0.833	0.833	1	3	58	2327	NA	NA	0	1	3	58	2327	0.833	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_CAEE01000621.1||full	0.833	dsDNAphage
NZ_CAEE01000612.1	1	11	1	5498	0.96	0.96	1	11	1	5498	NA	NA	0	1	11	1	5498	0.96	0.0	0.0	0.0	36.4	0.0	63.6	0	ssDNA	linear	NZ_CAEE01000612.1||full	0.96	ssDNA
NZ_CAEE01000560.1	1	3	1	1053	0.913	0.913	1	3	1	1053	NA	NA	0	1	3	1	1053	0.913	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_CAEE01000560.1||full	0.913	dsDNAphage
NZ_CAEE01000502.1	1	3	2	759	0.753	0.753	1	3	2	759	NA	NA	0	1	3	2	759	0.753	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	NZ_CAEE01000502.1||full	0.753	dsDNAphage
NZ_CAEE01000497.1	1	9	2	6941	0.993	0.993	1	9	2	6941	NA	NA	0	1	9	2	6941	0.993	0.0	22.2	0.0	44.4	0.0	33.3	4	dsDNAphage	linear	NZ_CAEE01000497.1||full	0.993	dsDNAphage
NZ_CAEE01000495.1	1	9	73	4825	1.0	1.0	1	9	73	4825	NA	NA	0	1	9	73	4825	1.0	0.0	11.1	0.0	77.8	0.0	11.1	2	dsDNAphage	linear	NZ_CAEE01000495.1||full	1.0	dsDNAphage
NZ_CAEE01000454.1	1	4	49	1820	0.853	0.853	1	4	49	1820	NA	NA	0	1	4	49	1820	0.853	0.0	25.0	0.0	50.0	0.0	25.0	0	dsDNAphage	linear	NZ_CAEE01000454.1||full	0.853	dsDNAphage
