name	length	score	pvalue	qvalue
NZ_AODQ01000001.1 Cesiribacter andamanensis AMV16 contig000001, whole genome shotgun sequence	118810	0.0035954950423092	0.849502789231142	0.996968227019161
NZ_AODQ01000002.1 Cesiribacter andamanensis AMV16 contig000002, whole genome shotgun sequence	97959	0.013533047978989	0.67911714770798	0.996968227019161
NZ_AODQ01000003.1 Cesiribacter andamanensis AMV16 contig000003, whole genome shotgun sequence	95775	0.00147323945645041	0.91911229687121	0.996968227019161
NZ_AODQ01000004.1 Cesiribacter andamanensis AMV16 contig000004, whole genome shotgun sequence	87272	0.00228571008573315	0.888309483385884	0.996968227019161
NZ_AODQ01000005.1 Cesiribacter andamanensis AMV16 contig000005, whole genome shotgun sequence	75144	0.00261718962886622	0.876061120543294	0.996968227019161
NZ_AODQ01000006.1 Cesiribacter andamanensis AMV16 contig000006, whole genome shotgun sequence	75047	0.00401254642702752	0.837375697307786	0.996968227019161
NZ_AODQ01000007.1 Cesiribacter andamanensis AMV16 contig000007, whole genome shotgun sequence	72280	0.000641642756122813	0.958767887460587	0.996968227019161
NZ_AODQ01000008.1 Cesiribacter andamanensis AMV16 contig000008, whole genome shotgun sequence	68895	0.00118680848650351	0.931481930633034	0.996968227019161
NZ_AODQ01000009.1 Cesiribacter andamanensis AMV16 contig000009, whole genome shotgun sequence	66894	0.00194629204867487	0.90177055542081	0.996968227019161
NZ_AODQ01000010.1 Cesiribacter andamanensis AMV16 contig000010, whole genome shotgun sequence	66082	0.00302153811283656	0.865146737812273	0.996968227019161
NZ_AODQ01000011.1 Cesiribacter andamanensis AMV16 contig000011, whole genome shotgun sequence	63343	0.00188974785362388	0.903710890128547	0.996968227019161
NZ_AODQ01000012.1 Cesiribacter andamanensis AMV16 contig000012, whole genome shotgun sequence	62829	0.0182865715166031	0.631700218287655	0.996968227019161
NZ_AODQ01000013.1 Cesiribacter andamanensis AMV16 contig000013, whole genome shotgun sequence	62674	0.000672023589937607	0.956948823672083	0.996968227019161
NZ_AODQ01000014.1 Cesiribacter andamanensis AMV16 contig000014, whole genome shotgun sequence	61157	0.00666715483956043	0.781954887218045	0.996968227019161
NZ_AODQ01000015.1 Cesiribacter andamanensis AMV16 contig000015, whole genome shotgun sequence	61143	0.00179785550782283	0.906985204947854	0.996968227019161
