name	length	score	pvalue	qvalue
NZ_JH815300.1 Simonsiella muelleri ATCC 29453 supercont1.1, whole genome shotgun sequence	413297	0.0164820603702547	0.649527043414989	0.272474901618094
NZ_JH815301.1 Simonsiella muelleri ATCC 29453 supercont1.2, whole genome shotgun sequence	365915	0.0127004131226643	0.689425175842833	0.272474901618094
NZ_JH815302.1 Simonsiella muelleri ATCC 29453 supercont1.3, whole genome shotgun sequence	237789	0.0154289830528903	0.659713800630609	0.272474901618094
NZ_JH815303.1 Simonsiella muelleri ATCC 29453 supercont1.4, whole genome shotgun sequence	219247	0.00958434100613752	0.730657288382246	0.272474901618094
NZ_JH815304.1 Simonsiella muelleri ATCC 29453 supercont1.5, whole genome shotgun sequence	214150	0.0243466230621069	0.579796264855688	0.272474901618094
NZ_JH815305.1 Simonsiella muelleri ATCC 29453 supercont1.6, whole genome shotgun sequence	180718	0.0237356834918945	0.584889643463497	0.272474901618094
NZ_JH815306.1 Simonsiella muelleri ATCC 29453 supercont1.7, whole genome shotgun sequence	181648	0.0149302012633109	0.66553480475382	0.272474901618094
NZ_JH815307.1 Simonsiella muelleri ATCC 29453 supercont1.8, whole genome shotgun sequence	116463	0.0154651239165561	0.659349987872908	0.272474901618094
NZ_JH815308.1 Simonsiella muelleri ATCC 29453 supercont1.9, whole genome shotgun sequence	85721	0.014540097304389	0.669294203250061	0.272474901618094
NZ_JH815309.1 Simonsiella muelleri ATCC 29453 supercont1.10, whole genome shotgun sequence	70664	0.0174057099516971	0.640552995391705	0.272474901618094
NZ_JH815310.1 Simonsiella muelleri ATCC 29453 supercont1.11, whole genome shotgun sequence	72729	0.0163708293719149	0.650254668930391	0.272474901618094
NZ_JH815311.1 Simonsiella muelleri ATCC 29453 supercont1.12, whole genome shotgun sequence	38743	0.0182903187990956	0.631578947368421	0.272474901618094
NZ_JH815312.1 Simonsiella muelleri ATCC 29453 supercont1.13, whole genome shotgun sequence	36325	0.0218531846877577	0.600776133883095	0.272474901618094
NZ_JH815313.1 Simonsiella muelleri ATCC 29453 supercont1.14, whole genome shotgun sequence	27533	0.0637340017333692	0.408804268736357	0.272474901618094
NZ_JH815314.1 Simonsiella muelleri ATCC 29453 supercont1.15, whole genome shotgun sequence	18124	0.0249968128637415	0.575309240844046	0.272474901618094
NZ_JH815315.1 Simonsiella muelleri ATCC 29453 supercont1.16, whole genome shotgun sequence	17976	0.0159304203321849	0.65365025466893	0.272474901618094
NZ_JH815316.1 Simonsiella muelleri ATCC 29453 supercont1.17, whole genome shotgun sequence	16860	0.00915608390660671	0.739510065486296	0.272474901618094
NZ_JH815317.1 Simonsiella muelleri ATCC 29453 supercont1.18, whole genome shotgun sequence	13690	0.0108478885688225	0.712830463254912	0.272474901618094
NZ_JH815318.1 Simonsiella muelleri ATCC 29453 supercont1.19, whole genome shotgun sequence	12529	0.014880147263744	0.666141159349988	0.272474901618094
NZ_JH815319.1 Simonsiella muelleri ATCC 29453 supercont1.20, whole genome shotgun sequence	7835	0.01514657370298	0.662260489934514	0.272474901618094
NZ_JH815320.1 Simonsiella muelleri ATCC 29453 supercont1.21, whole genome shotgun sequence	5010	0.107678799806833	0.322338103322823	0.272474901618094
NZ_JH815321.1 Simonsiella muelleri ATCC 29453 supercont1.22, whole genome shotgun sequence	4806	0.0347076226097139	0.518675721561969	0.272474901618094
NZ_JH815322.1 Simonsiella muelleri ATCC 29453 supercont1.23, whole genome shotgun sequence	3699	0.180290643700527	0.241086587436333	0.272474901618094
NZ_JH815323.1 Simonsiella muelleri ATCC 29453 supercont1.24, whole genome shotgun sequence	3111	0.0443560831238833	0.472956585010914	0.272474901618094
NZ_JH815324.1 Simonsiella muelleri ATCC 29453 supercont1.25, whole genome shotgun sequence	1951	0.0237135986441841	0.809542791087017	0.282003006662634
NZ_JH815325.1 Simonsiella muelleri ATCC 29453 supercont1.26, whole genome shotgun sequence	1856	0.139210507315004	0.467493123928728	0.272474901618094
NZ_JH815326.1 Simonsiella muelleri ATCC 29453 supercont1.27, whole genome shotgun sequence	1503	0.0397018270539874	0.728544664567306	0.272474901618094
NZ_JH815327.1 Simonsiella muelleri ATCC 29453 supercont1.28, whole genome shotgun sequence	1477	0.0343680309412312	0.754255191932076	0.272474901618094
NZ_JH815328.1 Simonsiella muelleri ATCC 29453 supercont1.29, whole genome shotgun sequence	1245	0.00463723226489955	0.953960218439829	0.320851612844661
